"Rewired version: 1.1.3.0"
"Editor Controller Name","Controller Name","Controller GUID","Element Identifier Id","Element Identifier Name","Element Identifier Type"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","19","Hat Down-Right","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","20","Hat Down","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","21","Hat Down-Left","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","22","Hat Left","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","23","Hat Up-Left","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","24","Stick","100"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","25","Hat","100"
"Logitech WingMan Attack 2","Logitech WingMan Attack 2","01a7ea54-2b95-4e24-bf39-d907195ca476","0","Stick X","0"
"Logitech WingMan Attack 2","Logitech WingMan Attack 2","01a7ea54-2b95-4e24-bf39-d907195ca476","1","Stick Y","0"
"Logitech WingMan Attack 2","Logitech WingMan Attack 2","01a7ea54-2b95-4e24-bf39-d907195ca476","2","Throttle","0"
"Logitech WingMan Attack 2","Logitech WingMan Attack 2","01a7ea54-2b95-4e24-bf39-d907195ca476","3","Trigger","1"
"Logitech WingMan Attack 2","Logitech WingMan Attack 2","01a7ea54-2b95-4e24-bf39-d907195ca476","4","Button 02","1"
"Logitech WingMan Attack 2","Logitech WingMan Attack 2","01a7ea54-2b95-4e24-bf39-d907195ca476","5","Button 03","1"
"Logitech WingMan Attack 2","Logitech WingMan Attack 2","01a7ea54-2b95-4e24-bf39-d907195ca476","6","Button 04","1"
"Logitech WingMan Attack 2","Logitech WingMan Attack 2","01a7ea54-2b95-4e24-bf39-d907195ca476","7","Button 05","1"
"Logitech WingMan Attack 2","Logitech WingMan Attack 2","01a7ea54-2b95-4e24-bf39-d907195ca476","8","Button 06","1"
"Logitech WingMan Attack 2","Logitech WingMan Attack 2","01a7ea54-2b95-4e24-bf39-d907195ca476","9","Stick","100"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","0","Stick X","0"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","1","Stick Y","0"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","2","Throttle","0"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","3","Trigger","1"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","4","Button 2","1"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","5","Button 3","1"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","6","Button 4","1"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","7","Button 5","1"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","8","Button 6","1"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","9","Button 7","1"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","10","Button 8","1"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","11","Button 9","1"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","12","Button 10","1"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","13","Button 11","1"
"Logitech Attack 3","Logitech Attack 3","e18da850-201b-42bd-b35a-eda7927ae20f","14","Stick","100"
"Microsoft SideWinder Joystick","Microsoft SideWinder Joystick","e4b24a19-53f4-473a-8548-59f6ed442772","0","Stick X","0"
"Microsoft SideWinder Joystick","Microsoft SideWinder Joystick","e4b24a19-53f4-473a-8548-59f6ed442772","1","Stick Y","0"
"Microsoft SideWinder Joystick","Microsoft SideWinder Joystick","e4b24a19-53f4-473a-8548-59f6ed442772","3","Throttle","0"
"Microsoft SideWinder Joystick","Microsoft SideWinder Joystick","e4b24a19-53f4-473a-8548-59f6ed442772","4","Trigger","1"
"Microsoft SideWinder Joystick","Microsoft SideWinder Joystick","e4b24a19-53f4-473a-8548-59f6ed442772","5","Button 2","1"
"Microsoft SideWinder Joystick","Microsoft SideWinder Joystick","e4b24a19-53f4-473a-8548-59f6ed442772","6","Button 3","1"
"Microsoft SideWinder Joystick","Microsoft SideWinder Joystick","e4b24a19-53f4-473a-8548-59f6ed442772","7","Button 4","1"
"Microsoft SideWinder Joystick","Microsoft SideWinder Joystick","e4b24a19-53f4-473a-8548-59f6ed442772","8","Button 5","1"
"Microsoft SideWinder Joystick","Microsoft SideWinder Joystick","e4b24a19-53f4-473a-8548-59f6ed442772","9","Button 6","1"
"Microsoft SideWinder Joystick","Microsoft SideWinder Joystick","e4b24a19-53f4-473a-8548-59f6ed442772","10","Button 7","1"
"Microsoft SideWinder Joystick","Microsoft SideWinder Joystick","e4b24a19-53f4-473a-8548-59f6ed442772","11","Button 8","1"
"Microsoft SideWinder Joystick","Microsoft SideWinder Joystick","e4b24a19-53f4-473a-8548-59f6ed442772","20","Stick","100"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","0","Stick X","0"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","1","Stick Y","0"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","2","Stick Rotate","0"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","3","Throttle","0"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","4","Trigger","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","5","Top Button","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","6","Side Button 1","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","7","Side Button 2","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","8","Base Button 1","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","9","Base Button 2","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","10","Base Button 3","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","11","Base Button 4","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","12","Hat Up","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","13","Hat Up-Right","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","14","Hat Right","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","15","Hat Down-Right","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","16","Hat Down","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","17","Hat Down-Left","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","18","Hat Left","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","19","Hat Up-Left","1"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","20","Stick","100"
"Microsoft SideWinder 3D Pro","Microsoft SideWinder 3D Pro","98c83081-e7a8-44a7-9f3e-22e184dd5c98","21","Hat","100"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","0","Stick X","0"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","1","Stick Y","0"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","2","Stick Rotate","0"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","3","Throttle","0"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","4","Trigger","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","5","Stick Left Button","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","6","Stick Right Button 1","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","7","Stick Right Button 2","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","8","A","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","9","B","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","10","C","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","11","D","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","22","Shift","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","12","Hat Up","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","13","Hat Up-Right","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","14","Hat Right","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","15","Hat Down-Right","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","16","Hat Down","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","17","Hat Down-Left","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","18","Hat Left","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","19","Hat Up-Left","1"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","20","Stick","100"
"Microsoft SideWinder Precision Pro","Microsoft SideWinder Precision Pro","017678a7-256a-4b32-a9ae-e5fc1aaf1f53","21","Hat","100"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","0","Stick X","0"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","1","Stick Y","0"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","2","Stick Rotate","0"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","3","Throttle","0"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","4","Trigger","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","5","Stick Left Button","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","6","Stick Right Button 1","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","7","Stick Right Button 2","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","8","A","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","9","B","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","10","C","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","11","D","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","22","Shift","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","12","Hat Up","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","13","Hat Up-Right","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","14","Hat Right","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","15","Hat Down-Right","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","16","Hat Down","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","17","Hat Down-Left","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","18","Hat Left","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","19","Hat Up-Left","1"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","20","Stick","100"
"Microsoft SideWinder FF Pro","Microsoft SideWinder FF Pro","c4bf7bca-acf3-4580-a0e2-d68e94bcf638","21","Hat","100"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","0","Stick X","0"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","1","Stick Y","0"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","2","Throttle","0"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","3","Stick Rotate","0"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","4","Rudder","0"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","5","Left Brake","0"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","6","Right Brake","0"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","7","Flaps Up","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","8","Flaps Down","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","9","A1","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","10","A2","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","11","A3","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","12","B1","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","13","B2","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","14","B3","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","15","C1","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","16","C2","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","17","C3","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","18","Start","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","19","Eject","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","20","Trigger","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","21","SHIFT Trigger","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","22","MODE2 Trigger","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","23","MODE2 SHIFT Trigger","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","24","Top Button","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","25","SHIFT Top Button","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","26","MODE2 Top Button","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","27","MODE2 SHIFT Top Button","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","29","POV Hat Up","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","44","POV Hat Up-Right","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","32","POV Hat Right","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","45","POV Hat Down-Right","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","30","POV Hat Down","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","46","POV Hat Down-Left","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","31","POV Hat Left","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","47","POV Hat Up-Left","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","33","SHIFT POV Hat Up","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","48","SHIFT POV Hat Up-Right","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","36","SHIFT POV Hat Right","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","49","SHIFT POV Hat Down-Right","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","34","SHIFT POV Hat Down","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","50","SHIFT POV Hat Down-Left","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","35","SHIFT POV Hat Left","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","51","MODE2 SHIFT POV Hat Up-Left","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","37","MODE2 SHIFT POV Hat Up","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","52","MODE2 SHIFT POV Hat Up-Right","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","40","MODE2 SHIFT POV Hat Right","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","53","MODE2 SHIFT POV Hat Down-Right","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","38","MODE2 SHIFT POV Hat Down","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","54","MODE2 SHIFT POV Hat Down-Left","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","39","MODE2 SHIFT POV Hat Left","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","55","MODE2 SHIFT POV Hat Up-Left","1"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","41","Stick","100"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","28","POV Hat","100"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","42","SHIFT POV Hat","100"
"VKB-Sim Gladiator MKII","VKB-Sim Gladiator MKII","59462056-360b-4027-b3f8-6e3b050766c9","43","MODE2 SHIFT POV Hat","100"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","0","Cyclic X","0"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","1","Cyclic Y","0"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","2","Collective","0"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","3","Pedal","0"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","4","Throttle","0"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","5","Trigger (Mode 1)","1"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","6","Pinky Button (Mode 1)","1"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","7","Middle Button (Mode 1)","1"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","8","Thumb Button (Mode 1)","1"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","9","POV Up (Mode 1)","1"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","10","POV Right (Mode 1)","1"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","11","POV Down (Mode 1)","1"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","12","POV Left (Mode 1)","1"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","13","Throttle Left Button (Mode 1)","1"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","14","Throttle Right Button (Mode 1)","1"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","15","Throttle Switch Up (Mode 1)","1"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","16","Throttle Switch Down (Mode 1)","1"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","17","Trigger (Mode 2)","1"
"Pro Flight Trainer PUMA","Pro Flight Trainer PUMA","258052eb-aa32-4ac1-8c6a-78a353a9a6ba","18","Pinky Button (Mode 2)","1"
